videoId,chunkIndex,content,startMs,endMs
fe839af5-745c-427f-a787-8540d731cb03,8,"So make sure you download that zip file and find the HTML and CSS file inside. OK, so make sure you grab that and we'll start to integrate that or merge it into our project in just a moment.",228010,237930
a4d233ff-cd7c-429f-b7ad-c81dcba0e068,9,"If you see something like this appear, that means you have node installed, but if you see something that says command node not found or something like that, that means that you have to go through the installation process. By the way, once you get to this point, you can exit out by pressing control C. So if you've got an error, you need to go through the download and setup process very quickly. This is a really fast thing to do, so I'll walk you through it right now.",208740,233040
8c05dc02-d2de-4e8d-bfff-9833470fa2bd,7,"So accumulator now remembers the last time, the last sum, which was 8. So now accumulator is 8 and current value is the next element, 7. So we add them together and return that which is 15, and now reduce runs again, or the callback rather runs again. Accumulator is now 15. It remembers the value from last time, the sum or the total, and current value is 9. So we add 15 and 9. That's what I'm reducing or how I'm reducing. We get 24. It goes one more time. Accumulator is 24 on the fourth call.",204899,241169
a89e3671-971b-44e4-a3be-c0aa64630c40,59,"What happens if you change expenses, or the amount saved, or how long it needs to last, or the percentage in stocks versus bonds? Can you keep some percentage in cash? Well Now you know enough about programming that you can make this more sophisticated analysis if you want to. Keep in mind that the whole simulation is only as good as the model that we start with. For this case, we have a model based on sampling historical data about stocks, bonds, and inflation to predict the future.",1709450,1739820
fe839af5-745c-427f-a787-8540d731cb03,1,"So this is a free resource that we can use to show tons of different icons inside our application. The first thing we have to do is wire up this library to our app. To do so, we're going to open up one other page. I'm going to go to cdnjs.com. Once here we can search for font. Awesome. And we'll see a link right here. So notice that this is a CSS file. That's how we make use of Font awesome inside of our project. We're going to hook it up as a CSS file. So I'm going to copy that link.",28510,58720
e12a7b28-734e-40ca-a864-a9fb59779b65,1,"Step 1 is be able to understand first. This is always our first objective with conditional ideas, especially when we teach in the classroom. Don't worry if you cannot use it now perfectly. It's fine. Be able to understand first. If you can understand, you can respond. If you can respond, you can communicate. And then later with time you will see how to use it and be able to use it after. Two steps. First, understand after use, OK.",43790,80330
0ba7fe5a-525f-4d35-8874-d6b32a365290,3,"Maybe we want to create a new array from an existing array. Maybe we want to check if every single element in an array meets a given condition. What they have in common is that we are trying to run a function once per element in the array. So these functions we're about to see are extremely useful. I know I've said that a million times, but really the methods we'll see here are used all the time, far more often than things like index of or reverse. So our goals are pretty straightforward.",72069,99919
a89e3671-971b-44e4-a3be-c0aa64630c40,48,"We can see that like we'd expect, the mixed account will be in between the stock and the bond accounts in terms of average and in terms of standard deviation. Now what I've described is a relatively simple analysis, and there are some shortcomings. For instance, I'm just using some approximate overall stock and bond performances. Particular types of stocks and bonds will perform differently.",1396870,1421040
a4d233ff-cd7c-429f-b7ad-c81dcba0e068,7,"NPM is a tool that we can use to very easily add in libraries or dependencies that we want to use in a project. And so when we start to make use of node, we start to make use of a lot of other libraries very quickly. And so this is where it starts to become important to understand how some other libraries work and some common libraries in the JavaScript ecosystem. All right, before we make use of Node, we do have to make sure that it is installed on our local system.",166340,191450
a89e3671-971b-44e4-a3be-c0aa64630c40,47,"Each year we'll do that rebalancing. One other change, rather than computing the two groups totally independently, we'll pick a year at random and we'll use the stock and bond data from that same year. Stock and bond performance can be related to each other, so we want to make sure that we use comparable data for each. So that means that we pick one of 35 years and we pick the stock and the bond data for that year. Again, running the code will show us a plot and the statistics we calculate.",1364380,1395910
ef4b25b9-6d3b-4039-963a-e1f562b3cece,3,"If we run this, we see that Matt Plotlib has created a plot for us with axes in the range of 0 to 1 in both X and Y, and it includes some graphical tools at the bottom that let you interact with the chart by zooming in or moving around or saving it. OK, let's see how to display some data using the plot command. The plot command can take in a couple of lists. The first list gives all the x values. The second one gives all the y values.",108850,139690
ac116d4c-6436-4ffc-a979-3f09fa649bd5,8,"Looks like you could use it too. How much would you charge? 1 penny a square meter, and the trimming's no extra either. See, that doesn't sound too bad. How much would it be altogether? We'll get back to you. 3:22. 323. 324. 325 I'll do it for 1 penny a square meter too, sir, and I'll do a much better job. OK, go ahead and measure it. Hey, what's he doing here? I don't know, but we better hurry. 6660 all right all right. 660 square meters, sir. That's $6.60. $6.60. OK. I gotta be fair, kids.",366450,446670
a89e3671-971b-44e4-a3be-c0aa64630c40,19,"Then we're given some time in the future that we want to simulate to T. And we're given what's called a time step, which is usually stated as H. That's in honor of the 19th century English physicist Oliver Heavyside, who pioneered a widely used step function in calculus. The idea is that we're going to take steps forward in time by that amount H. and that'll let us determine a new state at that new time. We'll call the sequence of states SI and the sequence of times TI.",570320,604460
c5b0f316-a73e-410c-90e4-462ad7174a20,7,"Keep this exactly the same, although I would rename this to be min. This represents the minimum value that we are keeping track of as we go through, as reduced calls are callback over and over and over, it will pass in the current min. So return math.min. And if you wanted to, you could even use an implicit return since we have a single expression there. Get rid of the return keyword. Let's look at min grade. Oh, Max is not defined. I need to update that to be men as well.",259350,292459
0c790b52-9520-4feb-af33-1671b4a5061e,4,"So, you'll see me reference MDN quite a bit in this course, and I just thought I should take a moment to address it, introduce the idea of MDN. Remember, it's not an official documentation for JavaScript. It's put out by Mozilla, the company that makes Firefox, and it's just a great resource for learning JavaScript, but it's also an invaluable reference for existing developers and teachers who are teaching Udemy courses who need to refresh their memories on certain things.",91250,119129
ef4b25b9-6d3b-4039-963a-e1f562b3cece,34,"Now, given the results of all those runs, we can replace a simple printout of the values with a nice histogram to plot the results. We can use the hist command in matplotlib. That'll take in a list of results, which in this case is the final balances, and plot a histogram. We set the number of bins in this case to equal 20 and we'll run 10,000 experiments.",998420,1022890
ef4b25b9-6d3b-4039-963a-e1f562b3cece,28,"So we'll create a function change in balance that takes in the current balance as a parameter and returns how much it changes one year later. In the earlier case, we had a 3% interest rate, so the change in balance is 3% of the original balance. In our simulation loop, each iteration of the loop increases the balance by changing balance.",830020,851890
ef4b25b9-6d3b-4039-963a-e1f562b3cece,32,"To do this, we need to essentially wrap up that simulation inside of another loop that will run the simulation over and over, and we need to store the results from each time we do that loop. Let's see what that'll look like. We're going to get rid of the lists of balances year by year and only store the final balances in a separate list. We'll also generalize things so that the number of years in the simulation and the total number of simulations are single variables that are easy to change.",940650,970180
e4c82d42-c96a-41c9-aa61-2481e3538af0,1,"Then we can start to work. All right. Gina's got a real problem. She knows what she has to do turn fractions into decimals, but she doesn't know how to do it. No wonder she's frustrated. There are times when it's easier to work with decimals rather than fractions, especially when you've got fractions with different denominators, or if you want to use a calculator. Let's see whether Kate can help Gina do that.",60360,89510
0ba7fe5a-525f-4d35-8874-d6b32a365290,2,"We didn't know what a callback was. It's a lot to throw at you at the very beginning when you're still wrapping your head around arrays. So we saw things like dot reverse or includes index of. These methods we'll see are different. They're quite a bit different. We pass in a function. And the general pattern here is that we're going to run a function once per every element in an array, but we'll have different goals. Maybe we want to filter out certain values from an array.",46080,71830
8c05dc02-d2de-4e8d-bfff-9833470fa2bd,14,"So the first time through, it initializes total to 3. Right there. Then current vowel is going to be set to the very next element, which is 4. And we are returning total times current vowel, so we return 12. And reduce remembers that, if, if we want to personify it. It remembers the previous return value, which was 12. So, it uses 12 as total the next time through. It passes 12 as a total, and then current value is going to be 5.",407970,440179
8683399c-1504-4457-8f21-f951a71f33e5,5,"So XML used to be a lot more popular. You'll still see it sometimes. It's actually kind of frustrating when you encounter an API you want to use. Which has another object. First, Todd would be a string. Last would be Smith as a string, and then another property would be email, Todd at gmail.com. This would be an actual JavaScript object we could use that we structure based off of this XML, and JavaScript has a way of doing that.",161440,206790
ef4b25b9-6d3b-4039-963a-e1f562b3cece,60,"There's no guarantee that our model is right. For instance, maybe our model underestimates the possibility of an extreme change in the stock market every so often. So that might suggest that we want some sort of fat tail in the distribution instead of a nice bell curve distribution. Or maybe the model's OK, but we find ourselves not on track to make it through retirement.",1740240,1762120
a89e3671-971b-44e4-a3be-c0aa64630c40,12,"If we run this and we enter some basic data, say a mortgage of $100,000 a 5% interest rate, and a paycheck of $1000 we indeed see a plot showing how these values vary over time. There are many other options in the maplot lib module, not only for how to do line plots like these, but also for numerous other types of charts and graphs.",375330,400440
21050cf2-b0ab-402b-a195-e6eb14049634,1,"If you are particularly tied to Firefox, for example, there's nothing wrong with using that, but I'll be using Chrome, as will Steven, which makes it a lot easier for you to follow along, especially as we talk about the specifics of the developer tools. I would say, um, in general, I would not recommend using Internet Explorer. Um, Safari, uh, it definitely will work, but if you have Chrome or Firefox, use one of those, preferably Chrome.",17950,44069
fe839af5-745c-427f-a787-8540d731cb03,5,"So that's the HTML that we're going to show in order to show that icon. So I'll click that thing to copy it. I'll go back over to my HTML document. I'm going to find my button that says start. I'll delete the text that says start and replace it with that I tag. So I can save this, go back over to my browser, refresh, and I'll see the play button right there. OK. So that's definitely good, so we could definitely repeat the same process to get the pause icon as well. So I'll search for pause.",142590,174910
a89e3671-971b-44e4-a3be-c0aa64630c40,56,"We calculate the percentage of simulations where we had success, that is where the money lasted as long as needed. For the successful cases, we'll calculate the average ending balance and standard deviation and plot the results in a histogram. OK, so if we run this code, we can enter some data. For example, if we say we have $1 million in the account and average expenses of $75,000 and we want this to last for 25 years of retirement, we can see the results.",1626750,1658980
8c05dc02-d2de-4e8d-bfff-9833470fa2bd,4,"We're gonna start with the basics here. We're gonna talk about how it works with the simplest example of summing every element in an array. So reduce is an array method, we pass in a callback, and that callback needs to follow a particular format. That format looks like this. It's a callback with at least 2 parameters. Now, the documentation calls this first one accumulator. Other people will call it total, but this is the variable or the parameter that will store the end result of reduce.",110879,143070
8683399c-1504-4457-8f21-f951a71f33e5,0,"All right, so that was a brief intro to the concept of Ajax, asynchronous JavaScript, and XML. In this video, the last one before we actually make requests, we're going to talk about XML and this other thing I mentioned, JSON, JavaScript object notation. So these are two ways of basically formatting data so that you can send it from a server to another server or a server to a browser. It's a format for information. They both solve essentially the same problem.",90,27620
a89e3671-971b-44e4-a3be-c0aa64630c40,44,"Now if we run the code, we'll see a plot showing both stock performance and bond performance. We can see in the histogram that the bonds have a much narrower range of outcomes than the stocks. And if we look at the statistics that we printed out, we'll see that indeed our stock funds have a higher average final balance but also have a significantly higher standard deviation. Now, often people will not have all their money in one kind of account, like all in stocks or all in bonds.",1280110,1309210
ac116d4c-6436-4ffc-a979-3f09fa649bd5,2,"I just moved in down the street, and I'd like to cut your lawn for 1 penny a square meter. 1 penny a what? What's a square meter? Well, that's how he did it. Ain't that some type of sales pitch? Told me my lawn was 150 square meters and he'd cut it for $1.50. Hey, mark my word, kid, that boy is going places. How did he measure? What was it, square meters? He used a formula, a formula. So Shirley and Bobby are up against a boy who knows how to use a formula to measure the area of a lawn.",105059,142300
e12a7b28-734e-40ca-a864-a9fb59779b65,0,"Welcome to module 10, the final module in this course, woulda, coulda, shoulda. If the name is not clear, don't worry, you will understand soon. But in this module we have some advanced conditionals, and we are going to see what native speakers are really saying, so you can speak just like a native speaker with the advanced conditionals as well. If you're looking for a challenge, you're in the right place. Because this is advanced materials, I want to be clear. Let's have two steps.",4810,43410
c1947c90-3404-4dec-b750-6f71312c4cec,4,"It's a text document that says, here is a specification for a programming language. It should behave this way. It should have this feature. This thing should work like this thing. I don't know, that's a horrible explanation. It's essentially a document that describes how a language should work, but it is not itself a language you can go download and use. It's only a description, and this is it right here. There's a website you can go to to view it.",112480,139220
a89e3671-971b-44e4-a3be-c0aa64630c40,55,"If our account has gone negative, it means we've run out of money. Oh no. Well, what we'll do in this case is we'll increase our count of running out of money and then set our time to the maximum so that we won't keep going through this simulation. At the end of the simulation, we'll check to see if we had a positive balance, and if so, store it in a list. Finally, after all the simulations have been completed, we'll print out our information.",1600490,1626390
801bdbd6-884f-4a63-9a7b-cf2ab9740fea,1,"If you see a module not found error, then we have to go ahead and install requests. Now, if we have to install requests, that's fine, we can do that. Let's just quit our shell here. And you're going to need to have PIP. Now, you should already have PIP installed on your computer. If you type PI-V, it will tell you a bunch of stuff in here, and my PI is using Python 3.8.",32619,55040
02ad6b79-b765-4293-bb0a-e8771da641a8,21,Is that as in point or as in point? MathWorks is a component of the Mathematics for the 80s project and is supported in part by Exxon Education Foundation. This program was produced by Sail Away Productions under the supervision of the Agency for Instructional Technology.,849570,870869
e12a7b28-734e-40ca-a864-a9fb59779b65,6,"Past is did, saw, bought, and tried, and past participle is done, seen, bought, tried, because after the have you must have the past participle, not the verb in the present, but the past participle. So looking at the form, all the ingredients or little pieces of the sentence, we start with I u we they he she. Wood Have Now it's past participle. Now here is only examples. You can have whatever verb you want. I would have done it. I would have seen him, etc.",265900,308900
a89e3671-971b-44e4-a3be-c0aa64630c40,21,"Our initial state, S 0 is the initial balance, or $1000 and we'll call this year zero, the starting point of the simulation. The simulation will go forward in steps of 1 year, and will simulate up to 10 years. So, the simulation loop itself will repeat while TI is less than 10. And each time we'll calculate the balance one year later. Let's see what the code for that will look like.",637360,666260
e12a7b28-734e-40ca-a864-a9fb59779b65,4,"So have is the magic word. And in my experience, the number one problem of when people start to use these conditionals, they forget the word have and it's confusing for the other person. If you don't have the word have and you say I would buy it, I understand you are speaking about now. If you say I would have bought it, I go, ah, OK, it's a past moment before not talking about now, very important. What's the magic word? Have. So now as I would do it past, I would have done it, right?",175870,222750
